run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR10958974	SAMEA112702650	ERX10397606	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10958974/ERR10958974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/074/ERR10958974/ERR10958974_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958974/DM00073V1PQ51_S43_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958974/DM00073V1PQ51_S43_L001_R2_001.fastq.gz	
ERR10958979	SAMEA112702655	ERX10397611	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10958979/ERR10958979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/079/ERR10958979/ERR10958979_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958979/DM00074V1PQ65_S48_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958979/DM00074V1PQ65_S48_L001_R2_001.fastq.gz	
ERR10958981	SAMEA112702657	ERX10397613	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10958981/ERR10958981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/081/ERR10958981/ERR10958981_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958981/DM00075V1PQ64_S50_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958981/DM00075V1PQ64_S50_L001_R2_001.fastq.gz	
ERR10958984	SAMEA112702660	ERX10397616	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10958984/ERR10958984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10958984/ERR10958984_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958984/DM00076V1PQ41_S53_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958984/DM00076V1PQ41_S53_L001_R2_001.fastq.gz	
ERR10958989	SAMEA112702665	ERX10397621	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10958989/ERR10958989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/089/ERR10958989/ERR10958989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958989/DM00079V1PQ11_S58_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958989/DM00079V1PQ11_S58_L001_R2_001.fastq.gz	
ERR10958990	SAMEA112702666	ERX10397622	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10958990/ERR10958990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10958990/ERR10958990_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958990/DM00079V1PQ32_S59_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958990/DM00079V1PQ32_S59_L001_R2_001.fastq.gz	
ERR10958993	SAMEA112702669	ERX10397625	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10958993/ERR10958993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10958993/ERR10958993_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958993/DM00081V1PQ16_S62_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958993/DM00081V1PQ16_S62_L001_R2_001.fastq.gz	
ERR10958994	SAMEA112702670	ERX10397626	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10958994/ERR10958994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/094/ERR10958994/ERR10958994_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958994/DM00081V1PQ26_S63_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958994/DM00081V1PQ26_S63_L001_R2_001.fastq.gz	
ERR10958995	SAMEA112702671	ERX10397627	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10958995/ERR10958995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/095/ERR10958995/ERR10958995_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958995/DM00082V1PQ55_S65_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958995/DM00082V1PQ55_S65_L001_R2_001.fastq.gz	
ERR10958996	SAMEA112702672	ERX10397628	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10958996/ERR10958996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/096/ERR10958996/ERR10958996_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958996/DM00082V1PQ65_S66_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958996/DM00082V1PQ65_S66_L001_R2_001.fastq.gz	
ERR10958997	SAMEA112702673	ERX10397629	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10958997/ERR10958997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/097/ERR10958997/ERR10958997_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958997/DM00083V1PQ56_S67_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10958997/DM00083V1PQ56_S67_L001_R2_001.fastq.gz	
ERR10959000	SAMEA112702676	ERX10397632	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10959000/ERR10959000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/000/ERR10959000/ERR10959000_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959000/DM00084V1PQ26_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959000/DM00084V1PQ26_S70_L001_R2_001.fastq.gz	
ERR10959003	SAMEA112702679	ERX10397635	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10959003/ERR10959003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/003/ERR10959003/ERR10959003_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959003/DM00086V1PQ16_S73_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959003/DM00086V1PQ16_S73_L001_R2_001.fastq.gz	
ERR10959005	SAMEA112702681	ERX10397637	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10959005/ERR10959005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/005/ERR10959005/ERR10959005_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959005/DM00086V1PQ42_S75_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959005/DM00086V1PQ42_S75_L001_R2_001.fastq.gz	
ERR10959008	SAMEA112702684	ERX10397640	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10959008/ERR10959008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/008/ERR10959008/ERR10959008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959008/DM00086V1PQ75_S78_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959008/DM00086V1PQ75_S78_L001_R2_001.fastq.gz	
ERR10959009	SAMEA112702685	ERX10397641	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10959009/ERR10959009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/009/ERR10959009/ERR10959009_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959009/DM00087V1PQ55_S79_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959009/DM00087V1PQ55_S79_L001_R2_001.fastq.gz	
ERR10959011	SAMEA112702687	ERX10397643	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10959011/ERR10959011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/011/ERR10959011/ERR10959011_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959011/DM00088V1PQ55_S81_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959011/DM00088V1PQ55_S81_L001_R2_001.fastq.gz	
ERR10959014	SAMEA112702690	ERX10397646	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10959014/ERR10959014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/014/ERR10959014/ERR10959014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959014/DM00089V1PQ26_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959014/DM00089V1PQ26_S84_L001_R2_001.fastq.gz	
ERR10959015	SAMEA112702691	ERX10397647	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10959015/ERR10959015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/015/ERR10959015/ERR10959015_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959015/DM00090V1PQ55_S85_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959015/DM00090V1PQ55_S85_L001_R2_001.fastq.gz	
ERR10959019	SAMEA112702695	ERX10397651	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10959019/ERR10959019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/019/ERR10959019/ERR10959019_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959019/DM00092V1PQ21_S89_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959019/DM00092V1PQ21_S89_L001_R2_001.fastq.gz	
ERR10959020	SAMEA112702696	ERX10397652	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10959020/ERR10959020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/020/ERR10959020/ERR10959020_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959020/DM00092V1PQ31_S90_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959020/DM00092V1PQ31_S90_L001_R2_001.fastq.gz	
ERR10959021	SAMEA112702697	ERX10397653	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10959021/ERR10959021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/021/ERR10959021/ERR10959021_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959021/DM00092V1PQ46_S91_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959021/DM00092V1PQ46_S91_L001_R2_001.fastq.gz	
ERR10959029	SAMEA112702705	ERX10397661	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959029/ERR10959029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/029/ERR10959029/ERR10959029_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959029/DM00095V1PQ26_S100_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959029/DM00095V1PQ26_S100_L001_R2_001.fastq.gz	
ERR10959031	SAMEA112702707	ERX10397663	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10959031/ERR10959031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/031/ERR10959031/ERR10959031_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959031/DM00096V1PQ26_S102_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959031/DM00096V1PQ26_S102_L001_R2_001.fastq.gz	
ERR10959032	SAMEA112702708	ERX10397664	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10959032/ERR10959032_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/032/ERR10959032/ERR10959032_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959032/DM00096V1PQ36_S103_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959032/DM00096V1PQ36_S103_L001_R2_001.fastq.gz	
ERR10959033	SAMEA112702709	ERX10397665	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959033/ERR10959033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/033/ERR10959033/ERR10959033_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959033/DM00097V1PQ16_S104_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959033/DM00097V1PQ16_S104_L001_R2_001.fastq.gz	
ERR10959034	SAMEA112702710	ERX10397666	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10959034/ERR10959034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/034/ERR10959034/ERR10959034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959034/DM00097V1PQ26_S105_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959034/DM00097V1PQ26_S105_L001_R2_001.fastq.gz	
ERR10959039	SAMEA112702715	ERX10397671	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10959039/ERR10959039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/039/ERR10959039/ERR10959039_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959039/DM00100V1PQ55_S111_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959039/DM00100V1PQ55_S111_L001_R2_001.fastq.gz	
ERR10959040	SAMEA112702716	ERX10397672	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959040/ERR10959040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/040/ERR10959040/ERR10959040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959040/DM00100V1PQ65_S112_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959040/DM00100V1PQ65_S112_L001_R2_001.fastq.gz	
ERR10959043	SAMEA112702719	ERX10397675	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10959043/ERR10959043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/043/ERR10959043/ERR10959043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959043/DM00102V1PQ16_S115_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959043/DM00102V1PQ16_S115_L001_R2_001.fastq.gz	
ERR10959046	SAMEA112702722	ERX10397678	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959046/ERR10959046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/046/ERR10959046/ERR10959046_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959046/DM00103V1PQ16_S118_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959046/DM00103V1PQ16_S118_L001_R2_001.fastq.gz	
ERR10959047	SAMEA112702723	ERX10397679	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10959047/ERR10959047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/047/ERR10959047/ERR10959047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959047/DM00103V1PQ26_S119_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959047/DM00103V1PQ26_S119_L001_R2_001.fastq.gz	
ERR10959049	SAMEA112702725	ERX10397681	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959049/ERR10959049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/049/ERR10959049/ERR10959049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959049/DM00103V1PQ46_S122_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959049/DM00103V1PQ46_S122_L001_R2_001.fastq.gz	
ERR10959050	SAMEA112702726	ERX10397682	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10959050/ERR10959050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/050/ERR10959050/ERR10959050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959050/DM00104V1PQ16_S123_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959050/DM00104V1PQ16_S123_L001_R2_001.fastq.gz	
ERR10959053	SAMEA112702729	ERX10397685	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10959053/ERR10959053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/053/ERR10959053/ERR10959053_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959053/DM00105V1PQ26_S126_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959053/DM00105V1PQ26_S126_L001_R2_001.fastq.gz	
ERR10959054	SAMEA112702730	ERX10397686	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10959054/ERR10959054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/054/ERR10959054/ERR10959054_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959054/DM00106V1PQ74_S127_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959054/DM00106V1PQ74_S127_L001_R2_001.fastq.gz	
ERR10959055	SAMEA112702731	ERX10397687	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10959055/ERR10959055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/055/ERR10959055/ERR10959055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959055/DM00106V1PQ83_S128_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959055/DM00106V1PQ83_S128_L001_R2_001.fastq.gz	
ERR10959059	SAMEA112702735	ERX10397691	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10959059/ERR10959059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/059/ERR10959059/ERR10959059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959059/DM00107V1PQ55_S132_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959059/DM00107V1PQ55_S132_L001_R2_001.fastq.gz	
ERR10959060	SAMEA112702736	ERX10397692	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10959060/ERR10959060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/060/ERR10959060/ERR10959060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959060/DM00107V1PQ65_S133_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959060/DM00107V1PQ65_S133_L001_R2_001.fastq.gz	
ERR10959065	SAMEA112702741	ERX10397697	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10959065/ERR10959065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/065/ERR10959065/ERR10959065_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959065/DM00109V1PQ53_S138_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959065/DM00109V1PQ53_S138_L001_R2_001.fastq.gz	
ERR10959066	SAMEA112702742	ERX10397698	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10959066/ERR10959066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/066/ERR10959066/ERR10959066_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959066/DM00109V1PQ82_S139_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959066/DM00109V1PQ82_S139_L001_R2_001.fastq.gz	
ERR10959075	SAMEA112702751	ERX10397707	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10959075/ERR10959075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/075/ERR10959075/ERR10959075_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959075/DM00116V1PQ52_S149_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959075/DM00116V1PQ52_S149_L001_R2_001.fastq.gz	
ERR10959077	SAMEA112702753	ERX10397709	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10959077/ERR10959077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/077/ERR10959077/ERR10959077_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959077/DM00116V1PQ64_S151_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959077/DM00116V1PQ64_S151_L001_R2_001.fastq.gz	
ERR10959083	SAMEA112702759	ERX10397715	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10959083/ERR10959083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/083/ERR10959083/ERR10959083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959083/DM00118V1PQ75_S157_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959083/DM00118V1PQ75_S157_L001_R2_001.fastq.gz	
ERR10959084	SAMEA112702760	ERX10397716	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10959084/ERR10959084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/084/ERR10959084/ERR10959084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959084/DM00118V1PQ85_S158_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959084/DM00118V1PQ85_S158_L001_R2_001.fastq.gz	
ERR10959086	SAMEA112702762	ERX10397718	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10959086/ERR10959086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/086/ERR10959086/ERR10959086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959086/DM00120V1PQ16_S160_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959086/DM00120V1PQ16_S160_L001_R2_001.fastq.gz	
ERR10959087	SAMEA112702763	ERX10397719	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10959087/ERR10959087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/087/ERR10959087/ERR10959087_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959087/DM00121V1PQ13_S161_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959087/DM00121V1PQ13_S161_L001_R2_001.fastq.gz	
ERR10959090	SAMEA112702766	ERX10397722	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10959090/ERR10959090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/090/ERR10959090/ERR10959090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959090/DM00123V1PQ26_S164_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959090/DM00123V1PQ26_S164_L001_R2_001.fastq.gz	
ERR10959093	SAMEA112702769	ERX10397725	PRJEB60354	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10959093/ERR10959093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR109/093/ERR10959093/ERR10959093_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959093/DM00126V1PQ26_S167_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR109/ERR10959093/DM00126V1PQ26_S167_L001_R2_001.fastq.gz	
